Date,pos_META,pos_AAPL,pos_AMZN,pos_NFLX,pos_GOOG,ret_META,ret_AAPL,ret_AMZN,ret_NFLX,ret_GOOG
2019-02-11,1,1,0,0,0,-0.00920345537872913,-0.005750764841981337,0.0,-0.0,-0.0
2019-02-12,1,1,0,0,0,-0.004523716963670044,0.008617153125596522,0.0,0.0,0.0
2019-02-13,1,1,0,0,0,-0.005877416046747741,-0.004154762764410069,0.0,-0.0,-0.0
2019-02-14,1,1,0,0,0,-0.0007313824747621211,0.0036433148001655535,-0.0,0.0,0.0
2019-02-15,0,1,0,0,0,-0.008844162660674781,-0.00222530947681443,-0.0,-0.0,-0.0
2019-02-19,0,1,0,0,0,-0.0,0.0029929622157607305,0.0,0.0,0.0
2019-02-20,0,1,0,0,0,0.0,0.006435218945380239,-0.0,-0.0,-0.0
2019-02-21,0,1,0,0,0,-0.0,-0.0056382416414197944,-0.0,-0.0,-0.0
2019-02-22,0,1,1,0,1,0.0,0.011165536043066027,0.0,0.0,0.0
2019-02-25,0,1,1,0,1,0.0,0.007284462179780737,0.0008825736547322105,0.0,-0.0008735432212264582
2019-02-26,0,1,1,0,1,-0.0,0.0005739393597883335,0.00208203509820426,0.0,0.005164898988360367
2019-02-27,0,1,1,0,1,-0.0,0.003097531397692199,0.0028660116253622636,-0.0,0.0008251079139613982
2019-02-28,0,1,1,0,1,-0.0,-0.009835920408138077,-0.0007677325817357916,-0.0,0.003467441748898903
2019-03-01,0,1,1,1,1,0.0,0.010511514843969838,0.019453250691601864,-0.0,0.018813868619397045
2019-03-04,0,1,1,1,1,0.0,0.00502901216314755,0.014619586796095208,-0.017575278883274592,0.0059685447311303985
2019-03-05,0,1,1,1,1,0.0,-0.0018197047929544574,-0.0022050158240090045,0.009286631633697917,0.012397646369264104
2019-03-06,0,1,1,1,1,0.0,-0.005754001781459572,-0.013873495481994347,0.014987292524821116,-0.0035885122392494972
2019-03-07,0,1,1,1,1,-0.0,-0.011574420908489702,-0.02576471998369667,-0.01949328309444398,-0.012575005868048605
2019-03-08,0,0,0,0,0,0.0,0.0023768989556969267,-0.0031673752931026256,-0.008508224469852332,-0.0008571173832905288
2019-03-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-03-12,0,0,0,0,0,-0.0,0.0,0.0,-0.0,0.0
2019-03-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-03-14,0,0,0,0,0,-0.0,0.0,-0.0,-0.0,-0.0
2019-03-15,1,0,0,0,0,-0.0,0.0,0.0,0.0,-0.0
2019-03-18,1,0,0,0,0,-0.033196778213043565,0.0,0.0,0.0,-0.0
2019-03-19,1,0,0,0,0,0.006854872041368143,-0.0,0.0,-0.0,0.0
2019-03-20,1,0,0,0,0,0.023952524265054675,0.0,0.0,0.0,0.0
2019-03-21,1,0,0,0,0,0.0038683734095332767,0.0,0.0,0.0,0.0
2019-03-22,1,0,0,0,0,-0.010476973860581107,-0.0,-0.0,-0.0,-0.0
2019-03-25,1,0,0,0,0,0.011865626165138865,-0.0,0.0,0.0,-0.0
2019-03-26,1,0,0,0,0,0.008358992980377344,-0.0,0.0,-0.0,-0.0
2019-03-27,1,0,0,0,0,-0.010794426935544332,0.0,-0.0,-0.0,-0.0
2019-03-28,1,0,0,0,0,-0.0019292191406158343,0.0,0.0,0.0,-0.0
2019-03-29,1,0,0,0,0,0.00688611064999467,0.0,0.0,0.0,0.0
2019-04-01,1,0,0,0,0,0.012058287618159413,0.0,0.0,0.0,0.0
2019-04-02,1,0,0,0,0,0.03260229648523327,0.0,-0.0,0.0,0.0
2019-04-03,1,0,0,0,0,-0.003788683006089255,0.0,0.0,0.0,0.0
2019-04-04,1,0,0,0,0,0.014290700127881584,0.0,-0.0,-0.0,0.0
2019-04-05,1,1,1,1,1,-0.0017043220962917882,0.0,0.0,-0.0,-0.0
2019-04-08,1,1,1,1,1,-0.004495943315012463,0.015736207450102402,0.0068470544892456076,-0.011163059676817078,-0.0027419349193738007
2019-04-09,1,1,1,1,1,0.015148976594727248,-0.002998583519119302,-0.007578913297284662,0.009130870090840126,-0.005474125823792475
2019-04-10,1,1,1,1,1,0.0013515665566774526,0.0056139077869814535,0.006258726672734749,-0.002166044380062071,0.0041010046428393565
2019-04-11,1,1,1,1,1,-0.001743449501999228,-0.008324079051775901,-0.001764730856449126,0.01024945133854449,0.0020464087366942607
2019-04-12,1,1,1,0,1,0.008957259883179525,-0.0004021650150779488,-0.0005476903050044557,-0.04490678504592993,0.010999254489942878
2019-04-15,1,1,1,0,1,0.0030708283564420125,0.0018100693122731215,0.0009820611162909554,-0.0,0.002652202515773361
2019-04-16,1,1,1,0,1,-0.004341615387212006,0.00010064035631818236,0.009848939749589336,0.0,0.0049381561973171895
2019-04-17,1,1,1,0,1,-0.0005031499659845506,0.01947307095817208,0.0009553942674214166,-0.0,0.007505328039868475
2019-04-18,1,1,1,0,1,-0.0027967133658630683,0.0035937285475946545,-0.001678383384266291,0.0,2.4231406201336014e-05
2019-04-22,1,1,1,0,1,0.017724847881615213,0.00328642251280864,0.01376167016316665,0.0,0.010085985235975592
2019-04-23,1,1,1,0,1,0.012896855533133023,0.014423413519345285,0.019318479950358514,0.0,0.012579700706275343
2019-04-24,1,1,1,0,1,-0.0065295162773010285,-0.0015422933459640076,-0.01144625325368731,-0.0,-0.006761306121179533
2019-04-25,1,1,1,0,1,0.05849472904667086,-0.009075094896027758,0.00026293177839042947,-0.0,0.0059315318299446584
2019-04-26,1,0,1,0,1,-0.00915856794052372,-0.004774140707553665,0.02543302552920257,0.0,0.006909704776389969
2019-04-29,1,0,1,0,1,0.017181183904107167,0.0,-0.006254395751948416,-0.0,0.012105086621680528
2019-04-30,1,0,1,0,1,-0.0070851079996582245,-0.0,-0.006144196629405907,-0.0,-0.07696603157811466
2019-05-01,1,0,1,0,0,-0.0019131533180428706,0.0,-0.007786060129541195,0.0,-0.01716481270918746
2019-05-02,1,0,1,0,0,-0.002590093744452404,-0.0,-0.005597598276473326,0.0,-0.0
2019-05-03,1,0,1,0,0,0.015270400584864507,0.0,0.03242811755501673,0.0,0.0
2019-05-06,1,0,1,0,0,-0.008134334131725707,-0.0,-0.006068961956673058,-0.0,0.0
2019-05-07,1,0,1,0,0,-0.02119870734471152,-0.0,-0.015149504925400126,-0.0,-0.0
2019-05-08,1,0,1,0,0,-0.0012120803196163932,0.0,-0.0016814851400369646,-0.0,-0.0
2019-05-09,1,0,1,0,0,-0.004695524756420988,-0.0,-0.009333722778829934,-0.0,-0.0
2019-05-10,0,0,0,0,0,-0.0016431991364312948,-0.0,-0.005205610992477072,-0.0,0.0
2019-05-13,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2019-05-14,0,0,0,0,0,-0.0,0.0,0.0,0.0,-0.0
2019-05-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-05-16,0,0,0,0,0,0.0,-0.0,0.0,0.0,0.0
2019-05-17,0,0,0,1,0,-0.0,-0.0,-0.0,-0.0,-0.0
2019-05-20,0,0,0,1,0,-0.0,-0.0,-0.0,-0.01788694212758435,-0.0
2019-05-21,0,0,0,1,0,0.0,0.0,-0.0,0.017695567267018486,0.0
2019-05-22,0,0,0,1,0,0.0,-0.0,0.0,0.01541203641848865,0.0
2019-05-23,0,0,0,1,0,-0.0,-0.0,-0.0,-0.02090462097013035,-0.0
2019-05-24,0,1,0,1,1,0.0,-0.0,0.0,0.006189555226281618,-0.0
2019-05-28,0,1,0,1,1,0.0,-0.0041349227928566545,0.0,0.0018905242316742399,0.0006000417060838537
2019-05-29,0,1,0,1,1,-0.0,-0.004768993910831076,-0.0,-0.016532403417872543,-0.015597688915198304
2019-05-30,0,1,0,1,1,0.0,0.005186497301992166,-0.0,0.007617639805010512,0.0013345072997810181
2019-05-31,0,1,0,0,0,-0.0,-0.018115311558403402,-0.0,-0.02435699069363506,-0.01280913401557926
2019-06-03,0,0,0,0,0,-0.0,-0.010110367086696548,-0.0,-0.0,-0.0
2019-06-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-06-05,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0
2019-06-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-06-07,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2019-06-10,1,0,1,0,0,0.008479983278806502,0.0,0.03137422141504986,-0.0,0.0
2019-06-11,1,0,1,0,0,0.0187622378457597,0.0,0.001649933470424525,-0.0,-0.0
2019-06-12,1,0,1,0,0,-0.01718148864914726,-0.0,-0.004496418192190821,-0.0,-0.0
2019-06-13,1,0,1,0,0,0.013882475054900256,-0.0,0.008074084887562893,-0.0,0.0
2019-06-14,1,0,1,0,0,0.021750239393643955,-0.0,-0.00033686328637261287,-0.0,-0.0
2019-06-17,1,0,1,0,0,0.042353574891796475,0.0,0.008750215966301989,0.0,0.0
2019-06-18,1,0,1,0,0,-0.002856779885150429,0.0,0.008133468756305495,0.0,0.0
2019-06-19,1,0,1,0,0,-0.005252977909388945,-0.0,0.0039024725343070887,0.0,-0.0
2019-06-20,1,0,1,0,0,0.010934528521647335,0.0,0.004924598579345574,0.0,0.0
2019-06-21,1,0,1,0,0,0.008494738935441948,-0.0,-0.0035919036198248655,0.0,0.0
2019-06-24,1,0,1,0,0,0.007638354409170489,-0.0,0.0013603018897809793,0.0,-0.0
2019-06-25,1,0,1,0,0,-0.01952235881072928,-0.0,-0.01861645619625707,-0.0,-0.0
2019-06-26,1,0,1,0,0,-0.006248621950323274,0.0,0.010413885939478895,0.0,-0.0
2019-06-27,1,0,1,0,0,0.009804932188422377,-0.0,0.0033985604479442877,0.0,-0.0
2019-06-28,1,1,0,1,1,0.01846968734700316,-0.0,-0.005592597818778633,-0.0,0.0
2019-07-01,1,1,0,1,1,0.0,0.0183407725421203,0.0,0.01981922746960829,0.0157643761357249
2019-07-02,1,1,0,1,1,0.010362699658705177,0.0058544900427512925,0.0,0.0022156608615651052,0.012113561119849958
2019-07-03,1,1,0,1,1,0.01128198619644527,0.008287109280164628,0.0,0.01675414502738959,0.00929583000694234
2019-07-05,1,1,0,1,1,-0.004056828610747187,-0.0008806680069105566,0.0,-0.0030651090432588513,0.008924887691516226
2019-07-08,1,1,0,1,1,-0.003258573366327955,-0.020613804460621887,0.0,-0.011535893500665861,-0.013467704221939769
2019-07-09,1,1,0,1,1,0.01762362808759943,0.006099385227573029,0.0,0.010022301618909824,0.007596210826124494
2019-07-10,1,1,0,1,1,0.01766969389932682,0.009888623389135764,0.0,0.0028163275994159687,0.013913111413201174
2019-07-11,1,1,0,1,1,-0.007398951389235409,-0.007282421356782254,-0.0,-0.003937007874015741,0.0032706495323131524
2019-07-12,1,1,0,0,1,0.01808872017168217,0.007682824041818526,0.0,-0.016469038208168696,0.0006030026470487115
2019-07-15,1,1,0,0,1,-0.0046857423173707335,0.00939512268383802,0.0,-0.0,0.004751403256439302
2019-07-16,1,1,0,0,1,-0.00034333290416721507,-0.003460349461740675,-0.0,-0.0,0.0028165795629804258
2019-07-17,1,1,0,0,1,-0.010007976193435075,-0.0056231426719550726,-0.0,-0.0,-0.006267381879795031
2019-07-18,1,1,0,0,1,-0.005054421995393521,0.011359541367227166,-0.0,-0.0,-1.755642094269927e-05
2019-07-19,0,1,0,0,0,-0.012052962226226649,-0.01492753014676762,-0.0,-0.0,-0.014158094861688175
2019-07-22,0,1,0,0,0,0.0,0.022854160440917592,0.0,-0.0,0.0
2019-07-23,0,1,0,0,0,0.0,0.007817687317065003,0.0,-0.0,0.0
2019-07-24,0,1,0,0,0,0.0,-0.000814166497048685,0.0,0.0,-0.0
2019-07-25,0,1,0,0,0,-0.0,-0.007907096587751128,-0.0,0.0,-0.0
2019-07-26,0,1,1,0,0,-0.0,0.003478029885077616,-0.0,0.0,0.0
2019-07-29,0,1,1,0,0,-0.0,0.009338543561689283,-0.015748424764873037,-0.0,-0.0
2019-07-30,0,1,0,0,0,0.0,-0.004292289479677747,-0.007278612913047322,-0.0,-0.0
2019-07-31,0,1,0,0,0,-0.0,0.020404342372376316,-0.0,-0.0,-0.0
2019-08-01,0,1,0,0,0,-0.0,-0.02163936438001468,-0.0,-0.0,-0.0
2019-08-02,0,0,0,0,0,-0.0,-0.021157937583664466,-0.0,-0.0,-0.0
2019-08-05,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2019-08-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-08-07,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0
2019-08-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-08-09,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2019-08-12,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0
2019-08-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-08-14,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2019-08-15,0,0,0,0,0,0.0,-0.0,0.0,-0.0,0.0
2019-08-16,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0
2019-08-19,1,0,0,1,1,0.013445655706802562,0.0,0.0,0.02173057250696675,0.017705392230151773
2019-08-20,1,0,0,1,1,-0.012676475989814695,0.0,-0.0,-0.0335833424411931,-0.013150353317277652
2019-08-21,1,0,0,1,1,-0.0014145907822571413,0.0,0.0,-0.003946595920673701,0.007237799609155271
2019-08-22,1,0,0,1,1,-0.008226554107501394,-0.0,-0.0,-0.00295492055346247,-0.001443786970038663
2019-08-23,0,0,1,0,0,-0.023566175109400844,-0.0,-0.0,-0.018489173777637036,-0.03214723406596576
2019-08-26,0,0,1,0,0,0.0,0.0,0.011002318967479496,0.0,0.0
2019-08-27,0,0,1,0,0,0.0,-0.0,-0.003979912470737479,-0.0,-0.0
2019-08-28,0,0,1,0,0,0.0,0.0,0.0013735967509673763,0.0,0.0
2019-08-29,0,0,1,0,0,0.0,0.0,0.012554889043934425,0.0,0.0
2019-08-30,0,1,1,0,0,0.0,-0.0,-0.005659435682760394,-0.0,-0.0
2019-09-03,0,1,1,0,0,-0.0,-0.01456363990588061,0.007628234940805445,-0.0,-0.0
2019-09-04,0,1,1,0,0,0.0,0.0169664657087083,0.006022901313268436,0.0,0.0
2019-09-05,0,1,1,0,0,0.0,0.01955198847175388,0.022270161635782326,0.0,0.0
2019-09-06,0,1,1,0,0,-0.0,-9.426106824750313e-05,-0.003916990505865581,-0.0,-0.0
2019-09-09,0,1,1,0,0,0.0,0.004267256880276626,-0.0011780869502403535,0.0,-0.0
2019-09-10,0,1,1,0,0,-0.0,0.011812970752399066,-0.005897299060526495,-0.0,0.0
2019-09-11,0,1,1,0,0,0.0,0.031795197142138854,0.0013402724765312346,0.0,0.0
2019-09-12,0,1,1,0,0,-0.0,-0.0022361741412818548,0.011278173776551048,0.0,0.0
2019-09-13,0,1,1,0,0,-0.0,-0.019454217281829278,-0.0022835833039022146,0.0,0.0
2019-09-16,0,1,1,0,0,-0.0,0.005257143022679767,-0.01712575737502442,0.0,-0.0
2019-09-17,0,1,1,0,0,0.0,0.0036380612472055596,0.008136828085409498,0.0,-0.0
2019-09-18,0,1,1,0,0,0.0,0.009379391295708972,-0.0027928049815375555,-0.0,0.0
2019-09-19,0,1,1,0,0,0.0,-0.008125017067720175,0.002222836785043869,-0.0,0.0
2019-09-20,1,0,0,-1,1,-0.0,-0.014618013231301297,-0.015009572450642827,-0.0,-0.0
2019-09-23,1,0,0,-1,1,-0.016374357781742455,0.0,-0.0,0.017839285585468656,0.0033335689992259887
2019-09-24,0,0,0,-1,1,-0.029654379179157364,-0.0,-0.0,0.042606861152715614,-0.012374116411323799
2019-09-25,0,0,0,-1,1,0.0,0.0,0.0,-0.03990731689482829,0.02277732271537869
2019-09-26,0,0,0,-1,1,-0.0,-0.0,-0.0,0.005439102705972587,-0.004115461930297881
2019-09-27,0,0,0,-1,0,-0.0,-0.0,-0.0,0.0008735368518506537,-0.013130488014738595
2019-09-30,0,0,0,-1,0,0.0,0.0,0.0,-0.017257141465129244,-0.0
2019-10-01,0,0,0,-1,0,-0.0,0.0,-0.0,-0.007323785557278306,-0.0
2019-10-02,0,0,0,-1,0,-0.0,-0.0,-0.0,0.005749639699433873,-0.0
2019-10-03,0,0,0,-1,0,0.0,0.0,0.0,-0.00044769286174672906,0.0
2019-10-04,0,0,0,0,0,0.0,0.0,0.0,-0.017303802923928968,0.0
2019-10-07,0,0,0,0,0,-0.0,0.0,-0.0,0.0,-0.0
2019-10-08,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0
2019-10-09,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0
2019-10-10,0,0,0,0,0,0.0,0.0,-0.0,0.0,0.0
2019-10-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-10-14,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0
2019-10-15,0,0,0,0,0,0.0,-0.0,0.0,-0.0,0.0
2019-10-16,0,0,0,0,0,0.0,-0.0,0.0,0.0,0.0
2019-10-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2019-10-18,1,1,1,0,0,-0.0,0.0,-0.0,-0.0,-0.0
2019-10-21,1,1,1,0,0,0.021038490683498168,0.017342807187990417,0.01601690499181374,0.0,0.0
2019-10-22,1,1,1,0,0,-0.039102123420408086,-0.00228680953479099,-0.011161118465189634,-0.0,-0.0
2019-10-23,1,1,1,0,0,0.020895089831128644,0.013418768027033678,-0.0020161792094772757,0.0,0.0
2019-10-24,1,1,1,0,0,0.0012355687084162348,0.0016449569268843778,0.010560886524610735,0.0,0.0
2019-10-25,1,1,1,0,1,0.00810164153135795,0.012316330796693586,-0.010922221117825037,0.0,0.0
2019-10-28,1,1,1,0,1,0.008036614138420273,0.010016857525447787,0.008942089145920873,0.0,0.019657967551988342
2019-10-29,1,1,1,0,1,-0.0004751765639222638,-0.0231279344701526,-0.008086279290598686,-0.0,-0.021224750297230477
2019-10-30,1,1,1,0,1,-0.005599238642386206,-0.00012333227930039214,0.009803069503577566,0.0,-0.001053420495590096
2019-10-31,1,1,1,0,1,0.01806107426924286,0.022609517138202806,-0.0018707552680410355,-0.0,-0.000935527359470556
2019-11-01,1,1,1,1,1,0.010279083106491838,0.028380994389116898,0.008318962677863917,-0.0,0.010816522908233317
2019-11-04,1,1,1,1,1,0.0056812387967839495,0.0065670840979883405,0.007379573116068405,0.021094061728907265,0.013840927693024252
2019-11-05,1,1,1,1,1,-0.0020541699105147693,-0.0014368288128658868,-0.0016346467664720699,-0.016492476998752448,0.0005112068753221344
2019-11-06,1,1,1,1,1,-0.01425480067084206,0.0004276517489052445,-0.003296920048778351,0.0019442334512622672,-0.00017788567183230075
2019-11-07,1,1,1,1,1,-0.005899247281310416,0.011541230306236105,-0.004215398090435696,0.003395859173097149,0.013206317492031827
2019-11-08,0,1,1,1,1,0.0022057735667571077,0.002736891696398569,-0.0012974492684962868,0.006906792656052652,0.001917613402940388
2019-11-11,0,1,1,1,1,-0.0,0.007918983787892797,-0.007968083918385438,0.008951487759371046,-0.009287843725137801
2019-11-12,0,1,1,1,1,0.0,-0.0009157110866161444,0.003584284648149527,-0.007376378286023666,-0.000300242346066959
2019-11-13,0,1,1,1,1,-0.0,0.00958172296880333,-0.013998865975055064,-0.0304784908613438,-0.0006158058652492304
2019-11-14,0,1,1,1,1,-0.0,-0.006919822746469406,0.0008499299602007238,0.022994631424041678,0.010369572707559227
2019-11-15,0,1,0,1,1,0.0,0.011879496953974389,-0.00861165809356279,0.018679662154956977,0.017850333754394487
2019-11-18,0,1,0,1,1,0.0,0.005042318268228652,0.0,0.025556752113748082,-0.010615113070427618
2019-11-19,0,1,0,1,1,0.0,-0.0030325655746031854,0.0,9.914657292764417e-05,-0.003967539392721098
2019-11-20,0,1,0,1,1,-0.0,-0.011641095590098516,-0.0,0.008460004980032965,-0.009434148466464731
2019-11-21,0,1,0,1,1,0.0,-0.004483315112207675,-0.0,0.0213986063079461,-0.0013045847576867997
2019-11-22,0,0,0,1,0,0.0,-0.0008782152698052492,0.0,-0.003882034860279493,-0.004618230126670508
2019-11-25,0,0,0,1,0,0.0,0.0,0.0,0.016329478959158816,0.0
2019-11-26,0,0,0,1,0,-0.0,-0.0,0.0,-0.009697346464806134,0.0
2019-11-27,0,0,0,1,0,0.0,0.0,0.0,0.011008360424044739,-0.0
2019-11-29,0,0,0,1,0,-0.0,-0.0,-0.0,-0.004019843139664081,-0.0
2019-12-02,0,0,0,1,0,-0.0,-0.0,-0.0,-0.014841458632756988,-0.0
2019-12-03,0,0,0,1,0,-0.0,-0.0,-0.0,-0.01235519433827481,0.0
2019-12-04,0,0,0,1,0,-0.0,0.0,-0.0,-0.006009917415343735,0.0
2019-12-05,0,0,0,1,0,0.0,0.0,-0.0,-0.004797653580169481,0.0
2019-12-06,1,0,0,0,0,0.0,0.0,0.0,0.014825401073506272,0.0
2019-12-09,1,0,0,0,0,0.0014424275607594073,-0.0,-0.0,-0.0,0.0
2019-12-10,1,0,0,0,0,-0.0023343445038932487,0.0,-0.0,-0.0,0.0
2019-12-11,1,0,0,0,0,0.006919675767170785,0.0,0.0,0.0,0.0
2019-12-12,0,0,0,0,0,-0.027242098982890317,0.0,0.0,-0.0,0.0
2019-12-13,0,0,1,0,0,-0.0,0.0,0.0,0.0,-0.0
2019-12-16,0,0,1,0,0,0.0,0.0,0.0046964185941400505,0.0,0.0
2019-12-17,0,0,1,0,0,0.0,0.0,0.012123992912275838,0.0,-0.0
2019-12-18,0,0,1,0,0,0.0,-0.0,-0.00370251419034362,0.0,-0.0
2019-12-19,0,0,1,0,0,0.0,0.0,0.004624344595139496,0.0,0.0
2019-12-20,0,1,1,0,1,0.0,-0.0,-0.0032249589345579865,0.0,-0.0
2019-12-23,0,1,1,0,1,-0.0,0.016318160493338674,0.0036384504756830083,-0.0,-0.0005557479385985831
2019-12-24,0,1,1,0,1,-0.0,0.0009504796223620549,-0.00211376350409187,0.0,-0.003914381350746843
2019-12-26,0,1,1,0,1,0.0,0.019840548841099315,0.04446651549531899,-0.0,0.01253380526634329
2019-12-27,0,1,1,0,1,0.0,-0.00037952409226127415,0.0005511476895359024,-0.0,-0.006255617639050692
2019-12-30,0,1,1,0,1,-0.0,0.005935054176023025,-0.012252649580489328,-0.0,-0.011650170327317522
